commercial_area,time,total_sales
신정2동 골목시장(오목교중앙시장),21-24,11439482.0
신정2동주민센터,00-06,243182094.0
신정2동주민센터,06-11,538507394.0
신정2동주민센터,11-14,4295205129.0
신정2동주민센터,14-17,1713363486.0
신정2동주민센터,17-21,5038832486.0
신정2동주민센터,21-24,1564150766.0
신정3동 골목시장,00-06,118599282.0
신정3동 골목시장,06-11,106598874.0
신정3동 골목시장,11-14,361568938.0
신정3동 골목시장,14-17,200804722.0
신정3동 골목시장,17-21,644072051.0
신정3동 골목시장,21-24,365565739.0
신정네거리역,00-06,4311831770.0
신정네거리역,06-11,1417991461.0
신정네거리역,11-14,8384408353.0
신정네거리역,14-17,5193547660.0
신정네거리역,17-21,18753223245.0
신정네거리역,21-24,10359023927.0
신정네거리역 4번,00-06,13028601.0
신정네거리역 4번,06-11,33776947.0
신정네거리역 4번,11-14,661712835.0
신정네거리역 4번,14-17,325140493.0
신정네거리역 4번,17-21,924276073.0
신정네거리역 4번,21-24,168574194.0
신정롯데캐슬아파트,00-06,158969939.0
신정롯데캐슬아파트,06-11,619423840.0
신정롯데캐슬아파트,11-14,3114443677.0
신정롯데캐슬아파트,14-17,1597748278.0
신정롯데캐슬아파트,17-21,5115953476.0
신정롯데캐슬아파트,21-24,1634456395.0
신정역 1번,00-06,15328868.0
신정역 1번,06-11,70375174.0
신정역 1번,11-14,281020151.0
신정역 1번,14-17,34743178.0
신정역 1번,17-21,201806279.0
신정역 1번,21-24,186506263.0
신정역 5번,00-06,66174902.0
신정역 5번,06-11,183288215.0
신정역 5번,11-14,803131510.0
신정역 5번,14-17,430958450.0
신정역 5번,17-21,1268589639.0
신정역 5번,21-24,422975994.0
신중초등학교,00-06,669050.0
신중초등학교,06-11,30637892.0
신중초등학교,11-14,652859417.0
신중초등학교,14-17,131594195.0
신중초등학교,17-21,353930195.0
신중초등학교,21-24,19863783.0
신진과학기술고등학교,00-06,134341931.0
신진과학기술고등학교,06-11,52674296.0
신진과학기술고등학교,11-14,326826033.0
신진과학기술고등학교,14-17,233511102.0
신진과학기술고등학교,17-21,874001152.0
신진과학기술고등학교,21-24,320856432.0
신창초등학교,00-06,450492994.0
신창초등학교,06-11,178510814.0
신창초등학교,11-14,1968531041.0
신창초등학교,14-17,916364611.0
신창초등학교,17-21,4099406757.0
신창초등학교,21-24,1977886517.0
신촌 상인회(신촌상점가),00-06,55327842.0
신촌 상인회(신촌상점가),06-11,131517825.0
신촌 상인회(신촌상점가),11-14,762660430.0
신촌 상인회(신촌상점가),14-17,554983819.0
신촌 상인회(신촌상점가),17-21,862020249.0
신촌 상인회(신촌상점가),21-24,230308046.0
신촌역 6번,00-06,70038607.0
신촌역 6번,06-11,38678020.0
신촌역 6번,11-14,204760275.0
신촌역 6번,14-17,86122484.0
신촌역 6번,17-21,321489239.0
신촌역 6번,21-24,178026155.0
"신촌역(신촌역, 신촌로터리)",00-06,16946895146.0
"신촌역(신촌역, 신촌로터리)",06-11,4154247873.0
"신촌역(신촌역, 신촌로터리)",11-14,34753602033.0
"신촌역(신촌역, 신촌로터리)",14-17,22318339107.0
"신촌역(신촌역, 신촌로터리)",17-21,73902982478.0
"신촌역(신촌역, 신촌로터리)",21-24,41563774936.0
신풍역 1번,00-06,664747010.0
신풍역 1번,06-11,197524388.0
신풍역 1번,11-14,2461616299.0
신풍역 1번,14-17,1339840860.0
신풍역 1번,17-21,7096751166.0
신풍역 1번,21-24,3032709492.0
신풍역 2번,00-06,1877615.0
신풍역 2번,06-11,0.0
신풍역 2번,11-14,174610953.0
신풍역 2번,14-17,118521680.0
신풍역 2번,17-21,953620859.0
신풍역 2번,21-24,254103649.0
신풍역 3번,00-06,8197649.0
신풍역 3번,06-11,17883854.0
신풍역 3번,11-14,402306603.0
신풍역 3번,14-17,178815225.0
신풍역 3번,17-21,675528818.0
신풍역 3번,21-24,176594699.0
신한은행 방학동지점,00-06,224540823.0
신한은행 방학동지점,06-11,60942837.0
신한은행 방학동지점,11-14,326298539.0
신한은행 방학동지점,14-17,233909535.0
신한은행 방학동지점,17-21,1064330896.0
신한은행 방학동지점,21-24,552068425.0
신한은행 신월동지점,00-06,1138093654.0
신한은행 신월동지점,06-11,647492387.0
신한은행 신월동지점,11-14,3749793422.0
신한은행 신월동지점,14-17,2336958586.0
신한은행 신월동지점,17-21,6837928006.0
신한은행 신월동지점,21-24,3418365135.0
신흥시장,00-06,114901256.0
신흥시장,06-11,115208893.0
신흥시장,11-14,882330276.0
신흥시장,14-17,989659068.0
신흥시장,17-21,1850908951.0
신흥시장,21-24,683950501.0
쌍문2동우체국,00-06,401099638.0
쌍문2동우체국,06-11,324936024.0
쌍문2동우체국,11-14,2465733439.0
쌍문2동우체국,14-17,1255379390.0
쌍문2동우체국,17-21,3785979973.0
쌍문2동우체국,21-24,1552608829.0
쌍문시장(쌍문역골목시장),00-06,855376735.0
쌍문시장(쌍문역골목시장),06-11,632384676.0
쌍문시장(쌍문역골목시장),11-14,3392161713.0
쌍문시장(쌍문역골목시장),14-17,2432490696.0
쌍문시장(쌍문역골목시장),17-21,7043212789.0
쌍문시장(쌍문역골목시장),21-24,2766142973.0
쌍문역1번(쌍리단길),00-06,233496294.0
쌍문역1번(쌍리단길),06-11,717119938.0
쌍문역1번(쌍리단길),11-14,1669435071.0
쌍문역1번(쌍리단길),14-17,1695843621.0
쌍문역1번(쌍리단길),17-21,3864724411.0
쌍문역1번(쌍리단길),21-24,1483448001.0
쌍문역동측상점가,00-06,541536542.0
쌍문역동측상점가,06-11,466198173.0
쌍문역동측상점가,11-14,2805546495.0
쌍문역동측상점가,14-17,2733442227.0
쌍문역동측상점가,17-21,7984558006.0
쌍문역동측상점가,21-24,3179031379.0
쌍문역둘리상점가,00-06,1763304934.0
쌍문역둘리상점가,06-11,277373771.0
쌍문역둘리상점가,11-14,1287934938.0
쌍문역둘리상점가,14-17,756143891.0
쌍문역둘리상점가,17-21,3592570842.0
쌍문역둘리상점가,21-24,2918254608.0
쌍문초등학교,00-06,39101.0
쌍문초등학교,06-11,8868214.0
쌍문초등학교,11-14,232480557.0
쌍문초등학교,14-17,124007149.0
쌍문초등학교,17-21,531389584.0
쌍문초등학교,21-24,136697478.0
아래방죽마을공원(율현초등학교),00-06,0.0
아래방죽마을공원(율현초등학교),06-11,47208672.0
아래방죽마을공원(율현초등학교),11-14,850309136.0
아래방죽마을공원(율현초등학교),14-17,160116955.0
아래방죽마을공원(율현초등학교),17-21,344428921.0
아래방죽마을공원(율현초등학교),21-24,0.0
아차산역,00-06,1348118115.0
아차산역,06-11,1773378318.0
아차산역,11-14,10796097805.0
아차산역,14-17,6552759404.0
아차산역,17-21,16928015369.0
아차산역,21-24,5872480491.0
아차산역 1번,00-06,131136843.0
아차산역 1번,06-11,182173718.0
아차산역 1번,11-14,1553161923.0
아차산역 1번,14-17,1115248692.0
아차산역 1번,17-21,2688190199.0
아차산역 1번,21-24,876500242.0
아카데미하우스,00-06,46286724.0
아카데미하우스,06-11,419468763.0
아카데미하우스,11-14,3812454691.0
아카데미하우스,14-17,2330878266.0
아카데미하우스,17-21,2789109353.0
아카데미하우스,21-24,181406131.0
아현가구거리상점가,00-06,15885136.0
아현가구거리상점가,06-11,21807471.0
아현가구거리상점가,11-14,544436166.0
아현가구거리상점가,14-17,409924081.0
아현가구거리상점가,17-21,1242043391.0
아현가구거리상점가,21-24,283707702.0
아현시장,00-06,91186827.0
아현시장,06-11,86052398.0
아현시장,11-14,940379836.0
아현시장,14-17,585879429.0
아현시장,17-21,2007127325.0
아현시장,21-24,604553105.0
아현역 1번,00-06,2111821.0
아현역 1번,06-11,129009717.0
아현역 1번,11-14,365487065.0
아현역 1번,14-17,189286008.0
아현역 1번,17-21,1527741585.0
아현역 1번,21-24,439664476.0
아현역 2번,00-06,168406097.0
아현역 2번,06-11,89315397.0
아현역 2번,11-14,883707431.0
아현역 2번,14-17,357661543.0
아현역 2번,17-21,1449294823.0
아현역 2번,21-24,719566216.0
아현역 4번,00-06,114726958.0
아현역 4번,06-11,36245122.0
아현역 4번,11-14,14269265.0
아현역 4번,14-17,5894822.0
아현역 4번,17-21,33721986.0
아현역 4번,21-24,296541054.0
안암역,00-06,1645137082.0
안암역,06-11,1202035174.0
안암역,11-14,5207383666.0
안암역,14-17,2408014325.0
안암역,17-21,5694462564.0
안암역,21-24,2897442831.0
안암역 2번,00-06,161641762.0
안암역 2번,06-11,1382291565.0
안암역 2번,11-14,8052710197.0
안암역 2번,14-17,3374256226.0
안암역 2번,17-21,6739523311.0
안암역 2번,21-24,1085855486.0
안암역 3번,00-06,4115357481.0
안암역 3번,06-11,596921332.0
안암역 3번,11-14,7708797540.0
안암역 3번,14-17,3201069117.0
안암역 3번,17-21,15465317547.0
안암역 3번,21-24,8496762212.0
암사동성당(효정하나플러스아파트),00-06,307975399.0
암사동성당(효정하나플러스아파트),06-11,216325101.0
암사동성당(효정하나플러스아파트),11-14,696599890.0
암사동성당(효정하나플러스아파트),14-17,397444105.0
암사동성당(효정하나플러스아파트),17-21,1971586107.0
암사동성당(효정하나플러스아파트),21-24,1154085966.0
암사역,00-06,1237914203.0
암사역,06-11,1487200385.0
암사역,11-14,8775427692.0
암사역,14-17,5324462172.0
암사역,17-21,20077730779.0
암사역,21-24,7091841695.0
암사역 1번,00-06,283839390.0
암사역 1번,06-11,100707130.0
암사역 1번,11-14,2095272062.0
암사역 1번,14-17,1196498167.0
암사역 1번,17-21,4110551852.0
암사역 1번,21-24,1548774184.0
암사역 2번(서울강동초등학교),00-06,1207526854.0
암사역 2번(서울강동초등학교),06-11,456568178.0
암사역 2번(서울강동초등학교),11-14,3821437013.0
암사역 2번(서울강동초등학교),14-17,1979817346.0
암사역 2번(서울강동초등학교),17-21,6886144244.0
암사역 2번(서울강동초등학교),21-24,3209721738.0
암사역 3번(천호동자전거거리),00-06,127986684.0
암사역 3번(천호동자전거거리),06-11,668416909.0
암사역 3번(천호동자전거거리),11-14,2921121713.0
암사역 3번(천호동자전거거리),14-17,981781958.0
암사역 3번(천호동자전거거리),17-21,3359811925.0
암사역 3번(천호동자전거거리),21-24,1124475590.0
암사역 4번(삼성광나루아파트),00-06,0.0
암사역 4번(삼성광나루아파트),06-11,1774674.0
암사역 4번(삼성광나루아파트),11-14,332425873.0
암사역 4번(삼성광나루아파트),14-17,194326839.0
암사역 4번(삼성광나루아파트),17-21,1184518647.0
암사역 4번(삼성광나루아파트),21-24,202410307.0
암사종합시장,00-06,18352010.0
암사종합시장,06-11,471831808.0
암사종합시장,11-14,2508978113.0
암사종합시장,14-17,2727793217.0
암사종합시장,17-21,5966587122.0
암사종합시장,21-24,824859338.0
압구정로데오역(압구정로데오),00-06,31453206329.0
압구정로데오역(압구정로데오),06-11,3144623825.0
압구정로데오역(압구정로데오),11-14,29871206440.0
압구정로데오역(압구정로데오),14-17,18695418386.0
압구정로데오역(압구정로데오),17-21,42927409894.0
압구정로데오역(압구정로데오),21-24,39380682770.0
압구정역,00-06,3493089236.0
압구정역,06-11,5115761418.0
압구정역,11-14,25080449713.0
압구정역,14-17,11095460987.0
압구정역,17-21,27403881080.0
압구정역,21-24,14339086698.0
약수시장,00-06,446025764.0
약수시장,06-11,317230566.0
약수시장,11-14,2800298579.0
약수시장,14-17,1531823510.0
약수시장,17-21,5003513083.0
약수시장,21-24,2345805545.0
약수역,00-06,2234092224.0
약수역,06-11,1990559561.0
약수역,11-14,11915347575.0
약수역,14-17,5918802434.0
약수역,17-21,18764581944.0
약수역,21-24,7205918765.0
약수역 7번,00-06,148539850.0
약수역 7번,06-11,309842551.0
약수역 7번,11-14,1381333201.0
약수역 7번,14-17,697343688.0
약수역 7번,17-21,1584960141.0
약수역 7번,21-24,327540809.0
양목초등학교,00-06,818850.0
양목초등학교,06-11,501712.0
양목초등학교,11-14,243793474.0
양목초등학교,14-17,16675593.0
양목초등학교,17-21,134660775.0
양목초등학교,21-24,48210015.0
양원초등학교,00-06,2790154.0
양원초등학교,06-11,92931226.0
양원초등학교,11-14,556770028.0
양원초등학교,14-17,130793947.0
양원초등학교,17-21,232846769.0
양원초등학교,21-24,2589931.0
양재근린공원(양재2동주민센터),00-06,0.0
양재근린공원(양재2동주민센터),06-11,1933010.0
양재근린공원(양재2동주민센터),11-14,343370807.0
양재근린공원(양재2동주민센터),14-17,57621679.0
양재근린공원(양재2동주민센터),17-21,144660492.0
양재근린공원(양재2동주민센터),21-24,8293673.0
"양재시민의숲역(양재동꽃시장, aT센터)",00-06,1442786920.0
"양재시민의숲역(양재동꽃시장, aT센터)",06-11,2051899868.0
"양재시민의숲역(양재동꽃시장, aT센터)",11-14,14157422063.0
"양재시민의숲역(양재동꽃시장, aT센터)",14-17,5033569569.0
"양재시민의숲역(양재동꽃시장, aT센터)",17-21,22108029285.0
"양재시민의숲역(양재동꽃시장, aT센터)",21-24,12009561932.0
양재시장,00-06,55310738.0
양재시장,06-11,9834368.0
양재시장,11-14,1432961432.0
양재시장,14-17,263604874.0
양재시장,17-21,2862700817.0
양재시장,21-24,1004398956.0
양재역,00-06,2685314933.0
양재역,06-11,5122097934.0
양재역,11-14,47224975950.0
양재역,14-17,13640428387.0
양재역,17-21,56553358500.0
양재역,21-24,24949764234.0
양재역 8번(양재동우체국),00-06,1793653166.0
양재역 8번(양재동우체국),06-11,780531786.0
양재역 8번(양재동우체국),11-14,13219137472.0
양재역 8번(양재동우체국),14-17,3026365422.0
양재역 8번(양재동우체국),17-21,16220945093.0
양재역 8번(양재동우체국),21-24,8988978616.0
양재천카페거리,00-06,1003741307.0
양재천카페거리,06-11,121949492.0
양재천카페거리,11-14,5812949629.0
양재천카페거리,14-17,1920009289.0
양재천카페거리,17-21,6975348496.0
양재천카페거리,21-24,4725199152.0
양재화물트럭터미널앞,00-06,0.0
양재화물트럭터미널앞,06-11,519930341.0
양재화물트럭터미널앞,11-14,4113918163.0
양재화물트럭터미널앞,14-17,749381124.0
양재화물트럭터미널앞,17-21,799993198.0
양재화물트럭터미널앞,21-24,129293.0
양지어린이공원,00-06,434052967.0
양지어린이공원,06-11,290335010.0
양지어린이공원,11-14,805100790.0
양지어린이공원,14-17,335552873.0
양지어린이공원,17-21,926637318.0
양지어린이공원,21-24,666186356.0
양천향교역 2번,00-06,1513875.0
양천향교역 2번,06-11,311332565.0
양천향교역 2번,11-14,1778047262.0
양천향교역 2번,14-17,402225614.0
양천향교역 2번,17-21,1096317478.0
양천향교역 2번,21-24,183899828.0
양천향교역 5번,00-06,369541367.0
양천향교역 5번,06-11,318944202.0
양천향교역 5번,11-14,3136821885.0
양천향교역 5번,14-17,575305038.0
양천향교역 5번,17-21,2922142553.0
양천향교역 5번,21-24,1744157316.0
양천향교역 7번,00-06,555232655.0
양천향교역 7번,06-11,973240174.0
양천향교역 7번,11-14,5856601259.0
양천향교역 7번,14-17,1558608435.0
양천향교역 7번,17-21,6801270271.0
양천향교역 7번,21-24,2727141427.0
양평역,00-06,17424739.0
양평역,06-11,503506985.0
양평역,11-14,3709283307.0
양평역,14-17,415340326.0
양평역,17-21,1462003267.0
양평역,21-24,322412634.0
양평역 2번,00-06,446501491.0
양평역 2번,06-11,600569131.0
양평역 2번,11-14,3270127310.0
양평역 2번,14-17,1441349664.0
양평역 2번,17-21,4078340900.0
양평역 2번,21-24,2054346827.0
