commercial_area,week,total_sales
건대입구역 1번,FRIDAY,1798715322.0
건대입구역 1번,SATURDAY,2048859365.0
건대입구역 1번,SUNDAY,1432110733.0
건대입구역 6번,MONDAY,2216637230.0
건대입구역 6번,TUESDAY,2163146389.0
건대입구역 6번,WEDNESDAY,2421337361.0
건대입구역 6번,THURSDAY,2472013049.0
건대입구역 6번,FRIDAY,3285479987.0
건대입구역 6번,SATURDAY,4243370614.0
건대입구역 6번,SUNDAY,3123765834.0
건대입구역(건대),MONDAY,23127936003.0
건대입구역(건대),TUESDAY,23570066957.0
건대입구역(건대),WEDNESDAY,24731716044.0
건대입구역(건대),THURSDAY,25074308079.0
건대입구역(건대),FRIDAY,29807354129.0
건대입구역(건대),SATURDAY,36462714002.0
건대입구역(건대),SUNDAY,28127203058.0
경기고교사거리(경기고교앞사거리),MONDAY,1105052683.0
경기고교사거리(경기고교앞사거리),TUESDAY,1217848707.0
경기고교사거리(경기고교앞사거리),WEDNESDAY,1209809328.0
경기고교사거리(경기고교앞사거리),THURSDAY,1210053490.0
경기고교사거리(경기고교앞사거리),FRIDAY,1327084000.0
경기고교사거리(경기고교앞사거리),SATURDAY,1126255853.0
경기고교사거리(경기고교앞사거리),SUNDAY,334452895.0
경기대학교,MONDAY,13028289.0
경기대학교,TUESDAY,13709398.0
경기대학교,WEDNESDAY,12516859.0
경기대학교,THURSDAY,18810428.0
경기대학교,FRIDAY,10608808.0
경기대학교,SATURDAY,8317165.0
경기대학교,SUNDAY,1286411.0
경동고등학교,MONDAY,435081777.0
경동고등학교,TUESDAY,450496994.0
경동고등학교,WEDNESDAY,511267489.0
경동고등학교,THURSDAY,518855833.0
경동고등학교,FRIDAY,602481954.0
경동고등학교,SATURDAY,690708797.0
경동고등학교,SUNDAY,485202565.0
경동광성상가(경동시장),MONDAY,14992228.0
경동광성상가(경동시장),TUESDAY,15708469.0
경동광성상가(경동시장),WEDNESDAY,11599378.0
경동광성상가(경동시장),THURSDAY,15784373.0
경동광성상가(경동시장),FRIDAY,12169907.0
경동광성상가(경동시장),SATURDAY,7231431.0
경동광성상가(경동시장),SUNDAY,697459.0
경동시장,MONDAY,295122199.0
경동시장,TUESDAY,430938574.0
경동시장,WEDNESDAY,423635107.0
경동시장,THURSDAY,409512377.0
경동시장,FRIDAY,445097287.0
경동시장,SATURDAY,679611467.0
경동시장,SUNDAY,383657338.0
경리단길남측,MONDAY,2798324249.0
경리단길남측,TUESDAY,2573445195.0
경리단길남측,WEDNESDAY,3002743691.0
경리단길남측,THURSDAY,3409831817.0
경리단길남측,FRIDAY,3819067350.0
경리단길남측,SATURDAY,4873526924.0
경리단길남측,SUNDAY,2164933438.0
경리단길북측,MONDAY,2060798596.0
경리단길북측,TUESDAY,2454397080.0
경리단길북측,WEDNESDAY,2820449232.0
경리단길북측,THURSDAY,2852751035.0
경리단길북측,FRIDAY,3620719182.0
경리단길북측,SATURDAY,4942431648.0
경리단길북측,SUNDAY,3536739680.0
경문고등학교(동작동성당),MONDAY,27984601.0
경문고등학교(동작동성당),TUESDAY,25678318.0
경문고등학교(동작동성당),WEDNESDAY,27039195.0
경문고등학교(동작동성당),THURSDAY,35171211.0
경문고등학교(동작동성당),FRIDAY,34897655.0
경문고등학교(동작동성당),SATURDAY,43584766.0
경문고등학교(동작동성당),SUNDAY,18241651.0
경복고등학교,MONDAY,194023526.0
경복고등학교,TUESDAY,275369246.0
경복고등학교,WEDNESDAY,254644267.0
경복고등학교,THURSDAY,263848917.0
경복고등학교,FRIDAY,273402767.0
경복고등학교,SATURDAY,299303489.0
경복고등학교,SUNDAY,281276603.0
경복아파트교차로,MONDAY,2237589201.0
경복아파트교차로,TUESDAY,2762685637.0
경복아파트교차로,WEDNESDAY,2431033203.0
경복아파트교차로,THURSDAY,2588945734.0
경복아파트교차로,FRIDAY,2595360732.0
경복아파트교차로,SATURDAY,1234815783.0
경복아파트교차로,SUNDAY,515318164.0
경성고등학교,MONDAY,2291767620.0
경성고등학교,TUESDAY,2103941899.0
경성고등학교,WEDNESDAY,2225452884.0
경성고등학교,THURSDAY,2336165288.0
경성고등학교,FRIDAY,2611519105.0
경성고등학교,SATURDAY,2849463094.0
경성고등학교,SUNDAY,2364135332.0
경수초등학교,MONDAY,2895885135.0
경수초등학교,TUESDAY,3319942434.0
경수초등학교,WEDNESDAY,3363512852.0
경수초등학교,THURSDAY,3540466672.0
경수초등학교,FRIDAY,3723784168.0
경수초등학교,SATURDAY,3450140867.0
경수초등학교,SUNDAY,2170919544.0
경신고등학교,MONDAY,202303260.0
경신고등학교,TUESDAY,190827630.0
경신고등학교,WEDNESDAY,180512662.0
경신고등학교,THURSDAY,199604187.0
경신고등학교,FRIDAY,210697435.0
경신고등학교,SATURDAY,107666417.0
경신고등학교,SUNDAY,61781489.0
경의선책거리,MONDAY,2302439551.0
경의선책거리,TUESDAY,2234096712.0
경의선책거리,WEDNESDAY,2402816520.0
경의선책거리,THURSDAY,2706468289.0
경의선책거리,FRIDAY,3335056490.0
경의선책거리,SATURDAY,4523521604.0
경의선책거리,SUNDAY,3099334864.0
경의중앙 신촌역,MONDAY,801087415.0
경의중앙 신촌역,TUESDAY,887931219.0
경의중앙 신촌역,WEDNESDAY,955892391.0
경의중앙 신촌역,THURSDAY,902403554.0
경의중앙 신촌역,FRIDAY,936124268.0
경의중앙 신촌역,SATURDAY,1066964891.0
경의중앙 신촌역,SUNDAY,921024897.0
경찰병원역,MONDAY,5986030802.0
경찰병원역,TUESDAY,6464039125.0
경찰병원역,WEDNESDAY,6774830933.0
경찰병원역,THURSDAY,6882378944.0
경찰병원역,FRIDAY,7810134528.0
경찰병원역,SATURDAY,7758563090.0
경찰병원역,SUNDAY,4814308616.0
경찰병원역 3번,MONDAY,112441551.0
경찰병원역 3번,TUESDAY,103887871.0
경찰병원역 3번,WEDNESDAY,114382061.0
경찰병원역 3번,THURSDAY,107470091.0
경찰병원역 3번,FRIDAY,95160602.0
경찰병원역 3번,SATURDAY,92331148.0
경찰병원역 3번,SUNDAY,59025993.0
경찰병원역 4번(건너말공원),MONDAY,250327838.0
경찰병원역 4번(건너말공원),TUESDAY,241700120.0
경찰병원역 4번(건너말공원),WEDNESDAY,277142987.0
경찰병원역 4번(건너말공원),THURSDAY,234864296.0
경찰병원역 4번(건너말공원),FRIDAY,271436596.0
경찰병원역 4번(건너말공원),SATURDAY,238117795.0
경찰병원역 4번(건너말공원),SUNDAY,93026664.0
경찰청앞교차로,MONDAY,1545692336.0
경찰청앞교차로,TUESDAY,1702046293.0
경찰청앞교차로,WEDNESDAY,1678060491.0
경찰청앞교차로,THURSDAY,1731877123.0
경찰청앞교차로,FRIDAY,1645944920.0
경찰청앞교차로,SATURDAY,652054828.0
경찰청앞교차로,SUNDAY,631211896.0
경창시장,MONDAY,300691868.0
경창시장,TUESDAY,451245995.0
경창시장,WEDNESDAY,432927365.0
경창시장,THURSDAY,417910240.0
경창시장,FRIDAY,439363959.0
경창시장,SATURDAY,512019644.0
경창시장,SUNDAY,497938015.0
경춘선숲길 우측,MONDAY,3059275762.0
경춘선숲길 우측,TUESDAY,3313536584.0
경춘선숲길 우측,WEDNESDAY,3340326266.0
경춘선숲길 우측,THURSDAY,3381400917.0
경춘선숲길 우측,FRIDAY,3784458829.0
경춘선숲길 우측,SATURDAY,4181463141.0
경춘선숲길 우측,SUNDAY,3566452512.0
경향신문사,MONDAY,2090444623.0
경향신문사,TUESDAY,2272848845.0
경향신문사,WEDNESDAY,2151443008.0
경향신문사,THURSDAY,2245251635.0
경향신문사,FRIDAY,2125216156.0
경향신문사,SATURDAY,1077764584.0
경향신문사,SUNDAY,864677362.0
경희대삼거리,MONDAY,1845708113.0
경희대삼거리,TUESDAY,2062241816.0
경희대삼거리,WEDNESDAY,2046265651.0
경희대삼거리,THURSDAY,2387868195.0
경희대삼거리,FRIDAY,2569771110.0
경희대삼거리,SATURDAY,2514822081.0
경희대삼거리,SUNDAY,1586448912.0
경희대학교(경희대),MONDAY,8014337286.0
경희대학교(경희대),TUESDAY,8056128703.0
경희대학교(경희대),WEDNESDAY,8177284812.0
경희대학교(경희대),THURSDAY,8547626434.0
경희대학교(경희대),FRIDAY,8811217395.0
경희대학교(경희대),SATURDAY,8603567639.0
경희대학교(경희대),SUNDAY,6189919912.0
경희대후문,MONDAY,729740910.0
경희대후문,TUESDAY,754805409.0
경희대후문,WEDNESDAY,738122741.0
경희대후문,THURSDAY,751719531.0
경희대후문,FRIDAY,750502244.0
경희대후문,SATURDAY,557018852.0
경희대후문,SUNDAY,411216785.0
계상초등학교,MONDAY,410517356.0
계상초등학교,TUESDAY,601251633.0
계상초등학교,WEDNESDAY,599108438.0
계상초등학교,THURSDAY,584104445.0
계상초등학교,FRIDAY,646942581.0
계상초등학교,SATURDAY,814856944.0
계상초등학교,SUNDAY,740781561.0
고대앞사거리,MONDAY,392126582.0
고대앞사거리,TUESDAY,430809433.0
고대앞사거리,WEDNESDAY,383257118.0
고대앞사거리,THURSDAY,460451775.0
고대앞사거리,FRIDAY,478012132.0
고대앞사거리,SATURDAY,421067405.0
고대앞사거리,SUNDAY,261076134.0
고덕 골목형상점가,MONDAY,998403128.0
고덕 골목형상점가,TUESDAY,1090174108.0
고덕 골목형상점가,WEDNESDAY,1124422562.0
고덕 골목형상점가,THURSDAY,1146946171.0
고덕 골목형상점가,FRIDAY,1362033002.0
고덕 골목형상점가,SATURDAY,1613322734.0
고덕 골목형상점가,SUNDAY,1385350472.0
고덕동성당,MONDAY,888369472.0
고덕동성당,TUESDAY,1130461408.0
고덕동성당,WEDNESDAY,1135429527.0
고덕동성당,THURSDAY,1171517050.0
고덕동성당,FRIDAY,1474151819.0
고덕동성당,SATURDAY,1765664369.0
고덕동성당,SUNDAY,1369020109.0
고덕역,MONDAY,8661291376.0
고덕역,TUESDAY,9436182021.0
고덕역,WEDNESDAY,9605812843.0
고덕역,THURSDAY,9659960651.0
고덕역,FRIDAY,10715385614.0
고덕역,SATURDAY,12557893637.0
고덕역,SUNDAY,10818411539.0
고덕중학교(고덕2동주민센터),MONDAY,522859514.0
고덕중학교(고덕2동주민센터),TUESDAY,557994317.0
고덕중학교(고덕2동주민센터),WEDNESDAY,526602616.0
고덕중학교(고덕2동주민센터),THURSDAY,550571536.0
고덕중학교(고덕2동주민센터),FRIDAY,567294758.0
고덕중학교(고덕2동주민센터),SATURDAY,641107234.0
고덕중학교(고덕2동주민센터),SUNDAY,645740563.0
고려대역 4번,MONDAY,171326896.0
고려대역 4번,TUESDAY,168308131.0
고려대역 4번,WEDNESDAY,183735104.0
고려대역 4번,THURSDAY,174569071.0
고려대역 4번,FRIDAY,182824568.0
고려대역 4번,SATURDAY,158957578.0
고려대역 4번,SUNDAY,115331193.0
고려대역 6번,MONDAY,1642066283.0
고려대역 6번,TUESDAY,1819125293.0
고려대역 6번,WEDNESDAY,1724496585.0
고려대역 6번,THURSDAY,1675724665.0
고려대역 6번,FRIDAY,1668686250.0
고려대역 6번,SATURDAY,1363905816.0
고려대역 6번,SUNDAY,1075179883.0
고분다리전통시장,MONDAY,320808648.0
고분다리전통시장,TUESDAY,270580999.0
고분다리전통시장,WEDNESDAY,295326193.0
고분다리전통시장,THURSDAY,324821421.0
고분다리전통시장,FRIDAY,386356797.0
고분다리전통시장,SATURDAY,373928842.0
고분다리전통시장,SUNDAY,302722199.0
고속터미널(고속터미널역),MONDAY,3994039867.0
고속터미널(고속터미널역),TUESDAY,4297054003.0
고속터미널(고속터미널역),WEDNESDAY,4534273537.0
고속터미널(고속터미널역),THURSDAY,4689092122.0
고속터미널(고속터미널역),FRIDAY,5294224916.0
고속터미널(고속터미널역),SATURDAY,5246729093.0
고속터미널(고속터미널역),SUNDAY,3413831218.0
고척골목시장상점가(그라운드 고척),MONDAY,329007096.0
고척골목시장상점가(그라운드 고척),TUESDAY,366570953.0
고척골목시장상점가(그라운드 고척),WEDNESDAY,338410467.0
고척골목시장상점가(그라운드 고척),THURSDAY,333589642.0
고척골목시장상점가(그라운드 고척),FRIDAY,417327783.0
고척골목시장상점가(그라운드 고척),SATURDAY,527044759.0
고척골목시장상점가(그라운드 고척),SUNDAY,375365086.0
고척근린시장,MONDAY,708665386.0
고척근린시장,TUESDAY,605891280.0
고척근린시장,WEDNESDAY,827428862.0
고척근린시장,THURSDAY,933391711.0
고척근린시장,FRIDAY,897736725.0
고척근린시장,SATURDAY,1026002964.0
고척근린시장,SUNDAY,823373511.0
고척동성당,MONDAY,396353805.0
고척동성당,TUESDAY,486786641.0
고척동성당,WEDNESDAY,480947132.0
고척동성당,THURSDAY,445966577.0
고척동성당,FRIDAY,532556745.0
고척동성당,SATURDAY,557942490.0
고척동성당,SUNDAY,542747797.0
고척중학교,MONDAY,216853882.0
고척중학교,TUESDAY,245148438.0
고척중학교,WEDNESDAY,232619005.0
고척중학교,THURSDAY,224735792.0
고척중학교,FRIDAY,219649980.0
고척중학교,SATURDAY,327292554.0
고척중학교,SUNDAY,365661689.0
고척초등학교,MONDAY,50338032.0
고척초등학교,TUESDAY,48653585.0
고척초등학교,WEDNESDAY,46089507.0
고척초등학교,THURSDAY,55545408.0
고척초등학교,FRIDAY,48845299.0
고척초등학교,SATURDAY,35047821.0
고척초등학교,SUNDAY,24606794.0
곰달래도서관,MONDAY,159242226.0
곰달래도서관,TUESDAY,163502483.0
곰달래도서관,WEDNESDAY,179023546.0
곰달래도서관,THURSDAY,148385607.0
곰달래도서관,FRIDAY,176755997.0
곰달래도서관,SATURDAY,114493500.0
곰달래도서관,SUNDAY,50674185.0
공군호텔,MONDAY,2784557985.0
공군호텔,TUESDAY,2722303108.0
공군호텔,WEDNESDAY,2630435684.0
공군호텔,THURSDAY,2851366954.0
공군호텔,FRIDAY,3176384046.0
공군호텔,SATURDAY,2879439383.0
공군호텔,SUNDAY,1910528311.0
공덕동주민센터,MONDAY,164099308.0
공덕동주민센터,TUESDAY,198366676.0
공덕동주민센터,WEDNESDAY,161892611.0
공덕동주민센터,THURSDAY,194648809.0
공덕동주민센터,FRIDAY,205915162.0
공덕동주민센터,SATURDAY,115933869.0
공덕동주민센터,SUNDAY,97649678.0
공덕래미안3차아파트,MONDAY,399307623.0
공덕래미안3차아파트,TUESDAY,485258658.0
공덕래미안3차아파트,WEDNESDAY,430393669.0
공덕래미안3차아파트,THURSDAY,441587118.0
공덕래미안3차아파트,FRIDAY,434774642.0
공덕래미안3차아파트,SATURDAY,39820976.0
공덕래미안3차아파트,SUNDAY,13921758.0
공덕시장,MONDAY,1363432727.0
공덕시장,TUESDAY,1554725560.0
공덕시장,WEDNESDAY,1605206611.0
공덕시장,THURSDAY,1708289269.0
공덕시장,FRIDAY,1791759451.0
공덕시장,SATURDAY,1500343401.0
공덕시장,SUNDAY,806925922.0
공덕역(공덕오거리),MONDAY,7633431097.0
공덕역(공덕오거리),TUESDAY,8545420463.0
공덕역(공덕오거리),WEDNESDAY,8498968638.0
공덕역(공덕오거리),THURSDAY,9051067167.0
공덕역(공덕오거리),FRIDAY,9471820256.0
공덕역(공덕오거리),SATURDAY,6239616647.0
공덕역(공덕오거리),SUNDAY,4100461649.0
공릉동 국수거리,MONDAY,1480579278.0
공릉동 국수거리,TUESDAY,1409132837.0
공릉동 국수거리,WEDNESDAY,1441694068.0
공릉동 국수거리,THURSDAY,1374626449.0
공릉동 국수거리,FRIDAY,1664303809.0
공릉동 국수거리,SATURDAY,2035181077.0
공릉동 국수거리,SUNDAY,1578796155.0
공릉동 도깨비시장,MONDAY,755751086.0
공릉동 도깨비시장,TUESDAY,784873389.0
공릉동 도깨비시장,WEDNESDAY,713284918.0
공릉동 도깨비시장,THURSDAY,778877895.0
공릉동 도깨비시장,FRIDAY,903807119.0
공릉동 도깨비시장,SATURDAY,974302094.0
공릉동 도깨비시장,SUNDAY,782486413.0
공릉역,MONDAY,4503909815.0
공릉역,TUESDAY,5390825858.0
공릉역,WEDNESDAY,5440434409.0
공릉역,THURSDAY,5517739824.0
공릉역,FRIDAY,6764143793.0
공릉역,SATURDAY,8009701651.0
공릉역,SUNDAY,6667509156.0
공릉역 2번,MONDAY,190210961.0
공릉역 2번,TUESDAY,209453858.0
공릉역 2번,WEDNESDAY,211095975.0
공릉역 2번,THURSDAY,228461748.0
공릉역 2번,FRIDAY,235144910.0
공릉역 2번,SATURDAY,310538328.0
공릉역 2번,SUNDAY,209407240.0
공항고등학교,MONDAY,231948552.0
공항고등학교,TUESDAY,242324444.0
공항고등학교,WEDNESDAY,229770948.0
공항고등학교,THURSDAY,229058164.0
공항고등학교,FRIDAY,278293621.0
공항고등학교,SATURDAY,270601255.0
공항고등학교,SUNDAY,95940951.0
공항시장,MONDAY,338147692.0
공항시장,TUESDAY,422695153.0
공항시장,WEDNESDAY,424962975.0
공항시장,THURSDAY,439986542.0
공항시장,FRIDAY,451397681.0
공항시장,SATURDAY,360816360.0
공항시장,SUNDAY,284964904.0
공항시장역 1번,MONDAY,1286071427.0
공항시장역 1번,TUESDAY,1338219707.0
공항시장역 1번,WEDNESDAY,1239286785.0
공항시장역 1번,THURSDAY,1415434753.0
공항시장역 1번,FRIDAY,1407151764.0
공항시장역 1번,SATURDAY,1350482862.0
공항시장역 1번,SUNDAY,860030889.0
공항시장역 3번,MONDAY,309990003.0
공항시장역 3번,TUESDAY,375659109.0
공항시장역 3번,WEDNESDAY,354276477.0
공항시장역 3번,THURSDAY,295708997.0
공항시장역 3번,FRIDAY,349832861.0
공항시장역 3번,SATURDAY,318146320.0
공항시장역 3번,SUNDAY,292661562.0
관성묘,MONDAY,315631477.0
관성묘,TUESDAY,333662027.0
관성묘,WEDNESDAY,286456027.0
관성묘,THURSDAY,335810134.0
관성묘,FRIDAY,343211535.0
관성묘,SATURDAY,232278413.0
관성묘,SUNDAY,70344932.0
관악구 중앙길,MONDAY,2849598631.0
관악구 중앙길,TUESDAY,3183990757.0
관악구 중앙길,WEDNESDAY,3341294361.0
관악구 중앙길,THURSDAY,3278746438.0
관악구 중앙길,FRIDAY,3847470117.0
관악구 중앙길,SATURDAY,4020824929.0
관악구 중앙길,SUNDAY,2870511085.0
관악구신사동주민센터,MONDAY,1629264855.0
관악구신사동주민센터,TUESDAY,1798785785.0
관악구신사동주민센터,WEDNESDAY,1770069157.0
관악구신사동주민센터,THURSDAY,1756058287.0
관악구신사동주민센터,FRIDAY,2111503389.0
관악구신사동주민센터,SATURDAY,2551162578.0
관악구신사동주민센터,SUNDAY,1990803065.0
관악소방서(문영여고),MONDAY,256383495.0
관악소방서(문영여고),TUESDAY,289430365.0
관악소방서(문영여고),WEDNESDAY,244706506.0
관악소방서(문영여고),THURSDAY,265506970.0
관악소방서(문영여고),FRIDAY,290593544.0
관악소방서(문영여고),SATURDAY,289574176.0
관악소방서(문영여고),SUNDAY,320019798.0
관악신사시장,MONDAY,562439575.0
관악신사시장,TUESDAY,554914806.0
관악신사시장,WEDNESDAY,552676179.0
관악신사시장,THURSDAY,584853483.0
관악신사시장,FRIDAY,593003739.0
관악신사시장,SATURDAY,633586476.0
관악신사시장,SUNDAY,503730302.0
관악우성아파트,MONDAY,246747475.0
관악우성아파트,TUESDAY,302761651.0
관악우성아파트,WEDNESDAY,287241092.0
관악우성아파트,THURSDAY,270872676.0
관악우성아파트,FRIDAY,337529535.0
관악우성아파트,SATURDAY,293273621.0
관악우성아파트,SUNDAY,295057212.0
관악종합시장(신원시장),MONDAY,27179086.0
관악종합시장(신원시장),TUESDAY,6401649.0
관악종합시장(신원시장),WEDNESDAY,32404062.0
