구,동,업종명,점포수
서초구,방배4동,커피-음료,218.0
서초구,방배4동,제과점,100.0
서초구,방배4동,양식음식점,78.0
서초구,방배4동,호프-간이주점,52.0
서초구,방배4동,분식전문점,48.0
서초구,방배4동,일식음식점,42.0
서초구,방배4동,중식음식점,40.0
서초구,방배4동,패스트푸드점,26.0
서초구,방배4동,치킨전문점,4.0
서초구,방배본동,한식음식점,307.0
서초구,방배본동,커피-음료,148.0
서초구,방배본동,호프-간이주점,90.0
서초구,방배본동,일식음식점,67.0
서초구,방배본동,분식전문점,58.0
서초구,방배본동,양식음식점,55.0
서초구,방배본동,제과점,43.0
서초구,방배본동,중식음식점,20.0
서초구,방배본동,패스트푸드점,20.0
서초구,방배본동,치킨전문점,1.0
서초구,서초1동,한식음식점,1341.0
서초구,서초1동,커피-음료,528.0
서초구,서초1동,호프-간이주점,258.0
서초구,서초1동,양식음식점,210.0
서초구,서초1동,분식전문점,205.0
서초구,서초1동,일식음식점,183.0
서초구,서초1동,중식음식점,155.0
서초구,서초1동,제과점,114.0
서초구,서초1동,패스트푸드점,93.0
서초구,서초1동,치킨전문점,34.0
서초구,서초2동,한식음식점,1555.0
서초구,서초2동,커피-음료,512.0
서초구,서초2동,양식음식점,423.0
서초구,서초2동,호프-간이주점,408.0
서초구,서초2동,일식음식점,319.0
서초구,서초2동,분식전문점,306.0
서초구,서초2동,중식음식점,197.0
서초구,서초2동,패스트푸드점,132.0
서초구,서초2동,제과점,97.0
서초구,서초2동,치킨전문점,47.0
서초구,서초3동,한식음식점,991.0
서초구,서초3동,커피-음료,466.0
서초구,서초3동,호프-간이주점,263.0
서초구,서초3동,양식음식점,203.0
서초구,서초3동,중식음식점,134.0
서초구,서초3동,일식음식점,127.0
서초구,서초3동,분식전문점,89.0
서초구,서초3동,제과점,86.0
서초구,서초3동,패스트푸드점,60.0
서초구,서초3동,치킨전문점,17.0
서초구,양재1동,한식음식점,603.0
서초구,양재1동,커피-음료,404.0
서초구,양재1동,호프-간이주점,150.0
서초구,양재1동,양식음식점,132.0
서초구,양재1동,제과점,84.0
서초구,양재1동,분식전문점,68.0
서초구,양재1동,일식음식점,58.0
서초구,양재1동,중식음식점,46.0
서초구,양재1동,패스트푸드점,24.0
서초구,양재1동,치킨전문점,16.0
서초구,양재2동,한식음식점,1099.0
서초구,양재2동,커피-음료,476.0
서초구,양재2동,호프-간이주점,206.0
서초구,양재2동,양식음식점,153.0
서초구,양재2동,분식전문점,122.0
서초구,양재2동,제과점,114.0
서초구,양재2동,일식음식점,103.0
서초구,양재2동,중식음식점,92.0
서초구,양재2동,패스트푸드점,72.0
서초구,양재2동,치킨전문점,38.0
서초구,잠원동,한식음식점,803.0
서초구,잠원동,커피-음료,253.0
서초구,잠원동,호프-간이주점,218.0
서초구,잠원동,양식음식점,174.0
서초구,잠원동,일식음식점,136.0
서초구,잠원동,중식음식점,73.0
서초구,잠원동,분식전문점,48.0
서초구,잠원동,패스트푸드점,20.0
서초구,잠원동,제과점,20.0
서초구,잠원동,치킨전문점,12.0
성동구,금호1가동,한식음식점,72.0
성동구,금호1가동,커피-음료,47.0
성동구,금호1가동,양식음식점,24.0
성동구,금호1가동,호프-간이주점,21.0
성동구,금호1가동,분식전문점,20.0
성동구,금호1가동,치킨전문점,10.0
성동구,금호1가동,제과점,8.0
성동구,금호1가동,일식음식점,5.0
성동구,금호1가동,패스트푸드점,4.0
성동구,금호1가동,중식음식점,4.0
성동구,금호2·3가동,한식음식점,288.0
성동구,금호2·3가동,호프-간이주점,69.0
성동구,금호2·3가동,분식전문점,58.0
성동구,금호2·3가동,커피-음료,55.0
성동구,금호2·3가동,양식음식점,41.0
성동구,금호2·3가동,치킨전문점,29.0
성동구,금호2·3가동,일식음식점,25.0
성동구,금호2·3가동,중식음식점,13.0
성동구,금호2·3가동,제과점,12.0
성동구,금호2·3가동,패스트푸드점,8.0
성동구,금호4가동,한식음식점,185.0
성동구,금호4가동,호프-간이주점,96.0
성동구,금호4가동,커피-음료,65.0
성동구,금호4가동,분식전문점,30.0
성동구,금호4가동,양식음식점,24.0
성동구,금호4가동,중식음식점,24.0
성동구,금호4가동,일식음식점,12.0
성동구,금호4가동,치킨전문점,12.0
성동구,금호4가동,패스트푸드점,11.0
성동구,금호4가동,제과점,11.0
성동구,마장동,한식음식점,433.0
성동구,마장동,호프-간이주점,70.0
성동구,마장동,커피-음료,50.0
성동구,마장동,분식전문점,24.0
성동구,마장동,패스트푸드점,13.0
성동구,마장동,일식음식점,13.0
성동구,마장동,양식음식점,12.0
성동구,마장동,중식음식점,12.0
성동구,마장동,치킨전문점,8.0
성동구,마장동,제과점,4.0
성동구,사근동,한식음식점,294.0
성동구,사근동,호프-간이주점,135.0
성동구,사근동,커피-음료,108.0
성동구,사근동,일식음식점,43.0
성동구,사근동,분식전문점,42.0
성동구,사근동,양식음식점,39.0
성동구,사근동,중식음식점,32.0
성동구,사근동,치킨전문점,30.0
성동구,사근동,패스트푸드점,16.0
성동구,사근동,제과점,10.0
성동구,성수1가1동,한식음식점,293.0
성동구,성수1가1동,커피-음료,217.0
성동구,성수1가1동,양식음식점,149.0
성동구,성수1가1동,호프-간이주점,85.0
성동구,성수1가1동,분식전문점,81.0
성동구,성수1가1동,제과점,74.0
성동구,성수1가1동,일식음식점,45.0
성동구,성수1가1동,패스트푸드점,26.0
성동구,성수1가1동,중식음식점,15.0
성동구,성수1가1동,치킨전문점,8.0
성동구,성수1가2동,한식음식점,655.0
성동구,성수1가2동,커피-음료,608.0
성동구,성수1가2동,양식음식점,273.0
성동구,성수1가2동,제과점,183.0
성동구,성수1가2동,호프-간이주점,164.0
성동구,성수1가2동,일식음식점,134.0
성동구,성수1가2동,분식전문점,85.0
성동구,성수1가2동,패스트푸드점,83.0
성동구,성수1가2동,중식음식점,39.0
성동구,성수1가2동,치킨전문점,12.0
성동구,성수2가1동,한식음식점,643.0
성동구,성수2가1동,커피-음료,440.0
성동구,성수2가1동,양식음식점,329.0
성동구,성수2가1동,호프-간이주점,258.0
성동구,성수2가1동,일식음식점,182.0
성동구,성수2가1동,제과점,127.0
성동구,성수2가1동,분식전문점,107.0
성동구,성수2가1동,패스트푸드점,84.0
성동구,성수2가1동,중식음식점,52.0
성동구,성수2가1동,치킨전문점,32.0
성동구,성수2가3동,한식음식점,798.0
성동구,성수2가3동,커피-음료,449.0
성동구,성수2가3동,호프-간이주점,141.0
성동구,성수2가3동,양식음식점,130.0
성동구,성수2가3동,일식음식점,97.0
성동구,성수2가3동,제과점,77.0
성동구,성수2가3동,중식음식점,68.0
성동구,성수2가3동,분식전문점,63.0
성동구,성수2가3동,패스트푸드점,60.0
성동구,성수2가3동,치킨전문점,10.0
성동구,송정동,한식음식점,125.0
성동구,송정동,커피-음료,65.0
성동구,송정동,분식전문점,24.0
성동구,송정동,양식음식점,24.0
성동구,송정동,제과점,13.0
성동구,송정동,패스트푸드점,12.0
성동구,송정동,치킨전문점,12.0
성동구,송정동,호프-간이주점,12.0
성동구,송정동,중식음식점,8.0
성동구,송정동,일식음식점,8.0
성동구,옥수동,한식음식점,101.0
성동구,옥수동,커피-음료,47.0
성동구,옥수동,분식전문점,20.0
성동구,옥수동,호프-간이주점,19.0
성동구,옥수동,패스트푸드점,19.0
성동구,옥수동,중식음식점,12.0
성동구,옥수동,일식음식점,12.0
성동구,옥수동,제과점,8.0
성동구,옥수동,양식음식점,4.0
성동구,옥수동,치킨전문점,4.0
성동구,왕십리2동,한식음식점,121.0
성동구,왕십리2동,커피-음료,62.0
성동구,왕십리2동,분식전문점,35.0
성동구,왕십리2동,제과점,23.0
성동구,왕십리2동,호프-간이주점,20.0
성동구,왕십리2동,치킨전문점,8.0
성동구,왕십리2동,양식음식점,8.0
성동구,왕십리2동,일식음식점,4.0
성동구,왕십리2동,중식음식점,4.0
성동구,왕십리2동,패스트푸드점,2.0
성동구,왕십리도선동,한식음식점,409.0
성동구,왕십리도선동,호프-간이주점,154.0
성동구,왕십리도선동,커피-음료,98.0
성동구,왕십리도선동,분식전문점,77.0
성동구,왕십리도선동,양식음식점,27.0
성동구,왕십리도선동,일식음식점,25.0
성동구,왕십리도선동,제과점,24.0
성동구,왕십리도선동,중식음식점,23.0
성동구,왕십리도선동,치킨전문점,12.0
성동구,왕십리도선동,패스트푸드점,5.0
성동구,용답동,한식음식점,290.0
성동구,용답동,호프-간이주점,73.0
성동구,용답동,커피-음료,55.0
성동구,용답동,분식전문점,47.0
성동구,용답동,일식음식점,34.0
성동구,용답동,중식음식점,27.0
성동구,용답동,양식음식점,21.0
성동구,용답동,제과점,12.0
성동구,용답동,치킨전문점,8.0
성동구,용답동,패스트푸드점,0.0
성동구,응봉동,커피-음료,16.0
성동구,응봉동,한식음식점,14.0
성동구,응봉동,양식음식점,12.0
성동구,응봉동,분식전문점,8.0
성동구,응봉동,치킨전문점,4.0
성동구,응봉동,제과점,0.0
성동구,행당1동,한식음식점,579.0
성동구,행당1동,커피-음료,182.0
성동구,행당1동,분식전문점,154.0
성동구,행당1동,양식음식점,115.0
성동구,행당1동,호프-간이주점,114.0
성동구,행당1동,일식음식점,89.0
성동구,행당1동,제과점,59.0
성동구,행당1동,중식음식점,45.0
성동구,행당1동,패스트푸드점,32.0
성동구,행당1동,치킨전문점,26.0
성북구,길음1동,한식음식점,85.0
성북구,길음1동,호프-간이주점,58.0
성북구,길음1동,커피-음료,29.0
성북구,길음1동,분식전문점,12.0
성북구,길음1동,일식음식점,12.0
성북구,길음1동,양식음식점,11.0
성북구,길음1동,중식음식점,8.0
성북구,길음1동,치킨전문점,8.0
성북구,길음1동,제과점,6.0
성북구,길음1동,패스트푸드점,4.0
성북구,길음2동,한식음식점,149.0
성북구,길음2동,커피-음료,88.0
성북구,길음2동,분식전문점,72.0
성북구,길음2동,양식음식점,42.0
성북구,길음2동,일식음식점,32.0
성북구,길음2동,중식음식점,28.0
성북구,길음2동,제과점,26.0
성북구,길음2동,패스트푸드점,15.0
성북구,길음2동,호프-간이주점,12.0
성북구,길음2동,치킨전문점,0.0
성북구,동선동,한식음식점,665.0
성북구,동선동,커피-음료,420.0
성북구,동선동,호프-간이주점,342.0
성북구,동선동,분식전문점,213.0
성북구,동선동,양식음식점,157.0
성북구,동선동,일식음식점,132.0
성북구,동선동,제과점,98.0
성북구,동선동,중식음식점,76.0
성북구,동선동,패스트푸드점,60.0
성북구,동선동,치킨전문점,26.0
성북구,보문동,한식음식점,29.0
성북구,보문동,커피-음료,27.0
성북구,보문동,분식전문점,12.0
성북구,보문동,호프-간이주점,12.0
성북구,보문동,제과점,12.0
성북구,보문동,중식음식점,12.0
성북구,보문동,일식음식점,4.0
성북구,보문동,패스트푸드점,3.0
성북구,보문동,치킨전문점,0.0
성북구,삼선동,한식음식점,606.0
성북구,삼선동,커피-음료,228.0
성북구,삼선동,호프-간이주점,192.0
성북구,삼선동,분식전문점,110.0
성북구,삼선동,일식음식점,57.0
성북구,삼선동,제과점,57.0
성북구,삼선동,양식음식점,49.0
성북구,삼선동,중식음식점,48.0
성북구,삼선동,패스트푸드점,20.0
성북구,삼선동,치킨전문점,16.0
성북구,석관동,한식음식점,645.0
성북구,석관동,호프-간이주점,192.0
성북구,석관동,커피-음료,161.0
성북구,석관동,분식전문점,79.0
성북구,석관동,양식음식점,53.0
성북구,석관동,중식음식점,35.0
성북구,석관동,패스트푸드점,25.0
성북구,석관동,제과점,24.0
성북구,석관동,치킨전문점,24.0
성북구,석관동,일식음식점,22.0
성북구,성북동,커피-음료,286.0
성북구,성북동,한식음식점,215.0
성북구,성북동,제과점,59.0
성북구,성북동,양식음식점,58.0
성북구,성북동,분식전문점,41.0
성북구,성북동,호프-간이주점,32.0
성북구,성북동,일식음식점,28.0
성북구,성북동,중식음식점,20.0
성북구,성북동,패스트푸드점,19.0
성북구,성북동,치킨전문점,4.0
성북구,안암동,한식음식점,606.0
성북구,안암동,커피-음료,383.0
성북구,안암동,호프-간이주점,310.0
성북구,안암동,양식음식점,131.0
성북구,안암동,중식음식점,102.0
성북구,안암동,일식음식점,93.0
성북구,안암동,분식전문점,79.0
성북구,안암동,패스트푸드점,62.0
성북구,안암동,제과점,56.0
성북구,안암동,치킨전문점,22.0
성북구,월곡1동,한식음식점,276.0
성북구,월곡1동,커피-음료,63.0
성북구,월곡1동,분식전문점,33.0
성북구,월곡1동,치킨전문점,20.0
성북구,월곡1동,중식음식점,15.0
성북구,월곡1동,제과점,12.0
성북구,월곡1동,일식음식점,12.0
성북구,월곡1동,호프-간이주점,11.0
성북구,월곡1동,패스트푸드점,8.0
성북구,월곡1동,양식음식점,6.0
성북구,월곡2동,한식음식점,240.0
성북구,월곡2동,커피-음료,96.0
성북구,월곡2동,분식전문점,93.0
성북구,월곡2동,제과점,53.0
성북구,월곡2동,호프-간이주점,51.0
성북구,월곡2동,일식음식점,38.0
성북구,월곡2동,중식음식점,33.0
성북구,월곡2동,패스트푸드점,32.0
성북구,월곡2동,양식음식점,26.0
성북구,월곡2동,치킨전문점,16.0
성북구,장위1동,한식음식점,156.0
성북구,장위1동,호프-간이주점,61.0
성북구,장위1동,커피-음료,36.0
성북구,장위1동,분식전문점,26.0
성북구,장위1동,중식음식점,12.0
성북구,장위1동,제과점,9.0
성북구,장위1동,양식음식점,4.0
성북구,장위1동,치킨전문점,3.0
성북구,장위1동,일식음식점,2.0
성북구,장위1동,패스트푸드점,0.0
성북구,장위2동,한식음식점,264.0
성북구,장위2동,호프-간이주점,52.0
성북구,장위2동,커피-음료,40.0
성북구,장위2동,분식전문점,32.0
성북구,장위2동,중식음식점,31.0
성북구,장위2동,일식음식점,12.0
성북구,장위2동,치킨전문점,12.0
성북구,장위2동,제과점,8.0
성북구,장위3동,한식음식점,4.0
성북구,정릉1동,한식음식점,126.0
성북구,정릉1동,커피-음료,36.0
성북구,정릉1동,분식전문점,33.0
성북구,정릉1동,호프-간이주점,26.0
성북구,정릉1동,패스트푸드점,16.0
성북구,정릉1동,치킨전문점,15.0
성북구,정릉1동,일식음식점,9.0
성북구,정릉1동,제과점,8.0
성북구,정릉1동,양식음식점,4.0
성북구,정릉1동,중식음식점,0.0
성북구,정릉2동,한식음식점,111.0
성북구,정릉2동,분식전문점,28.0
성북구,정릉2동,커피-음료,25.0
성북구,정릉2동,일식음식점,24.0
성북구,정릉2동,제과점,20.0
성북구,정릉2동,호프-간이주점,16.0
성북구,정릉2동,치킨전문점,11.0
성북구,정릉2동,중식음식점,7.0
성북구,정릉2동,패스트푸드점,4.0
성북구,정릉2동,양식음식점,4.0
성북구,정릉3동,한식음식점,211.0
성북구,정릉3동,분식전문점,73.0
성북구,정릉3동,커피-음료,71.0
성북구,정릉3동,호프-간이주점,58.0
성북구,정릉3동,중식음식점,33.0
성북구,정릉3동,제과점,32.0
성북구,정릉3동,치킨전문점,25.0
성북구,정릉3동,패스트푸드점,24.0
성북구,정릉3동,일식음식점,20.0
성북구,정릉3동,양식음식점,19.0
성북구,정릉4동,한식음식점,125.0
성북구,정릉4동,커피-음료,83.0
성북구,정릉4동,호프-간이주점,47.0
성북구,정릉4동,분식전문점,46.0
성북구,정릉4동,일식음식점,13.0
성북구,정릉4동,양식음식점,9.0
성북구,정릉4동,패스트푸드점,8.0
성북구,정릉4동,제과점,8.0
성북구,정릉4동,치킨전문점,8.0
성북구,정릉4동,중식음식점,5.0
성북구,종암동,한식음식점,439.0
성북구,종암동,커피-음료,119.0
성북구,종암동,분식전문점,68.0
성북구,종암동,호프-간이주점,59.0
성북구,종암동,제과점,46.0
성북구,종암동,치킨전문점,26.0
성북구,종암동,양식음식점,24.0
성북구,종암동,중식음식점,23.0
성북구,종암동,일식음식점,16.0
성북구,종암동,패스트푸드점,15.0
송파구,가락1동,한식음식점,278.0
송파구,가락1동,호프-간이주점,27.0
송파구,가락1동,커피-음료,20.0
송파구,가락1동,일식음식점,20.0
송파구,가락1동,분식전문점,13.0
송파구,가락1동,양식음식점,12.0
송파구,가락1동,중식음식점,5.0
송파구,가락1동,치킨전문점,4.0
송파구,가락1동,패스트푸드점,4.0
송파구,가락1동,제과점,0.0
송파구,가락2동,한식음식점,236.0
송파구,가락2동,커피-음료,85.0
송파구,가락2동,호프-간이주점,67.0
송파구,가락2동,분식전문점,34.0
송파구,가락2동,중식음식점,26.0
송파구,가락2동,제과점,25.0
송파구,가락2동,일식음식점,18.0
송파구,가락2동,양식음식점,12.0
송파구,가락2동,패스트푸드점,12.0
송파구,가락2동,치킨전문점,4.0
송파구,가락본동,한식음식점,1161.0
송파구,가락본동,호프-간이주점,351.0
송파구,가락본동,커피-음료,335.0
송파구,가락본동,일식음식점,200.0
송파구,가락본동,양식음식점,130.0
송파구,가락본동,분식전문점,112.0
송파구,가락본동,중식음식점,83.0
송파구,가락본동,제과점,49.0
송파구,가락본동,치킨전문점,40.0
송파구,가락본동,패스트푸드점,28.0
송파구,거여1동,한식음식점,125.0
송파구,거여1동,호프-간이주점,50.0
송파구,거여1동,커피-음료,36.0
송파구,거여1동,분식전문점,20.0
송파구,거여1동,일식음식점,10.0
송파구,거여1동,제과점,8.0
송파구,거여1동,양식음식점,8.0
송파구,거여1동,패스트푸드점,8.0
송파구,거여1동,치킨전문점,7.0
송파구,거여1동,중식음식점,0.0
송파구,거여2동,한식음식점,207.0
송파구,거여2동,호프-간이주점,66.0
송파구,거여2동,일식음식점,18.0
송파구,거여2동,분식전문점,16.0
송파구,거여2동,커피-음료,15.0
송파구,거여2동,양식음식점,12.0
송파구,거여2동,중식음식점,11.0
송파구,거여2동,치킨전문점,8.0
송파구,거여2동,패스트푸드점,8.0
송파구,거여2동,제과점,3.0
송파구,마천1동,한식음식점,286.0
송파구,마천1동,호프-간이주점,105.0
송파구,마천1동,분식전문점,58.0
송파구,마천1동,커피-음료,27.0
송파구,마천1동,양식음식점,20.0
송파구,마천1동,제과점,19.0
송파구,마천1동,중식음식점,16.0
송파구,마천1동,치킨전문점,16.0
송파구,마천1동,일식음식점,4.0
송파구,마천1동,패스트푸드점,0.0
송파구,마천2동,한식음식점,273.0
송파구,마천2동,호프-간이주점,62.0
송파구,마천2동,분식전문점,60.0
송파구,마천2동,커피-음료,41.0
송파구,마천2동,제과점,21.0
송파구,마천2동,치킨전문점,20.0
송파구,마천2동,중식음식점,19.0
송파구,마천2동,일식음식점,12.0
송파구,마천2동,양식음식점,9.0
송파구,마천2동,패스트푸드점,4.0
송파구,문정1동,한식음식점,260.0
송파구,문정1동,커피-음료,143.0
송파구,문정1동,중식음식점,47.0
송파구,문정1동,분식전문점,38.0
송파구,문정1동,양식음식점,32.0
송파구,문정1동,호프-간이주점,27.0
송파구,문정1동,제과점,24.0
송파구,문정1동,일식음식점,20.0
송파구,문정1동,치킨전문점,8.0
송파구,문정1동,패스트푸드점,5.0
송파구,문정2동,한식음식점,1127.0
송파구,문정2동,커피-음료,616.0
송파구,문정2동,일식음식점,237.0
송파구,문정2동,분식전문점,180.0
송파구,문정2동,호프-간이주점,175.0
송파구,문정2동,패스트푸드점,152.0
송파구,문정2동,양식음식점,144.0
송파구,문정2동,중식음식점,139.0
송파구,문정2동,제과점,110.0
송파구,문정2동,치킨전문점,20.0
송파구,방이1동,한식음식점,435.0
송파구,방이1동,커피-음료,210.0
송파구,방이1동,호프-간이주점,122.0
송파구,방이1동,양식음식점,70.0
송파구,방이1동,일식음식점,53.0
송파구,방이1동,분식전문점,51.0
송파구,방이1동,패스트푸드점,39.0
