commercial_area,age,total_sales
경수초등학교,SIXTIES_PLUS,1207283596.0
경신고등학교,TEENS,3877914.0
경신고등학교,TWENTIES,93041576.0
경신고등학교,THIRTIES,117567190.0
경신고등학교,FORTIES,165412646.0
경신고등학교,FIFTIES,217691720.0
경신고등학교,SIXTIES_PLUS,251593833.0
경의선책거리,TEENS,576973124.0
경의선책거리,TWENTIES,7582578101.0
경의선책거리,THIRTIES,5140511441.0
경의선책거리,FORTIES,2372142831.0
경의선책거리,FIFTIES,2210270973.0
경의선책거리,SIXTIES_PLUS,811451799.0
경의중앙 신촌역,TEENS,212156534.0
경의중앙 신촌역,TWENTIES,2881362220.0
경의중앙 신촌역,THIRTIES,1299458587.0
경의중앙 신촌역,FORTIES,465724682.0
경의중앙 신촌역,FIFTIES,881714547.0
경의중앙 신촌역,SIXTIES_PLUS,267959520.0
경찰병원역,TEENS,67652694.0
경찰병원역,TWENTIES,3211143301.0
경찰병원역,THIRTIES,8558129023.0
경찰병원역,FORTIES,8292647009.0
경찰병원역,FIFTIES,8687642344.0
경찰병원역,SIXTIES_PLUS,7559594210.0
경찰병원역 3번,TEENS,881998.0
경찰병원역 3번,TWENTIES,57120217.0
경찰병원역 3번,THIRTIES,151739169.0
경찰병원역 3번,FORTIES,127278556.0
경찰병원역 3번,FIFTIES,128620211.0
경찰병원역 3번,SIXTIES_PLUS,91719743.0
경찰병원역 4번(건너말공원),TEENS,34695.0
경찰병원역 4번(건너말공원),TWENTIES,35117550.0
경찰병원역 4번(건너말공원),THIRTIES,156067190.0
경찰병원역 4번(건너말공원),FORTIES,217370225.0
경찰병원역 4번(건너말공원),FIFTIES,348532286.0
경찰병원역 4번(건너말공원),SIXTIES_PLUS,414090011.0
경찰청앞교차로,TEENS,27436637.0
경찰청앞교차로,TWENTIES,877944135.0
경찰청앞교차로,THIRTIES,2206792426.0
경찰청앞교차로,FORTIES,2000428019.0
경찰청앞교차로,FIFTIES,1290289481.0
경찰청앞교차로,SIXTIES_PLUS,600545786.0
경창시장,TEENS,3094528.0
경창시장,TWENTIES,89249240.0
경창시장,THIRTIES,379347416.0
경창시장,FORTIES,672071675.0
경창시장,FIFTIES,780890764.0
경창시장,SIXTIES_PLUS,1000227195.0
경춘선숲길 우측,TEENS,289324318.0
경춘선숲길 우측,TWENTIES,4611249756.0
경춘선숲길 우측,THIRTIES,4245801524.0
경춘선숲길 우측,FORTIES,4454643849.0
경춘선숲길 우측,FIFTIES,5017564999.0
경춘선숲길 우측,SIXTIES_PLUS,3260415344.0
경향신문사,TEENS,94683953.0
경향신문사,TWENTIES,938861775.0
경향신문사,THIRTIES,2188853680.0
경향신문사,FORTIES,2733948391.0
경향신문사,FIFTIES,2236149282.0
경향신문사,SIXTIES_PLUS,1691695751.0
경희대삼거리,TEENS,171387020.0
경희대삼거리,TWENTIES,5687959463.0
경희대삼거리,THIRTIES,3449652393.0
경희대삼거리,FORTIES,1738601549.0
경희대삼거리,FIFTIES,2049453258.0
경희대삼거리,SIXTIES_PLUS,859171121.0
경희대학교(경희대),TEENS,1399853016.0
경희대학교(경희대),TWENTIES,20699932369.0
경희대학교(경희대),THIRTIES,10046334072.0
경희대학교(경희대),FORTIES,7052827890.0
경희대학교(경희대),FIFTIES,8618420317.0
경희대학교(경희대),SIXTIES_PLUS,3047898843.0
경희대후문,TEENS,96709600.0
경희대후문,TWENTIES,1757689051.0
경희대후문,THIRTIES,658345340.0
경희대후문,FORTIES,535330016.0
경희대후문,FIFTIES,923151238.0
경희대후문,SIXTIES_PLUS,229720486.0
계상초등학교,TEENS,10523128.0
계상초등학교,TWENTIES,278491604.0
계상초등학교,THIRTIES,602773391.0
계상초등학교,FORTIES,895586055.0
계상초등학교,FIFTIES,1319117726.0
계상초등학교,SIXTIES_PLUS,1085233797.0
고대앞사거리,TEENS,21969859.0
고대앞사거리,TWENTIES,577071399.0
고대앞사거리,THIRTIES,496330580.0
고대앞사거리,FORTIES,494555135.0
고대앞사거리,FIFTIES,685082167.0
고대앞사거리,SIXTIES_PLUS,373515037.0
고덕 골목형상점가,TEENS,39603223.0
고덕 골목형상점가,TWENTIES,556627852.0
고덕 골목형상점가,THIRTIES,1796224858.0
고덕 골목형상점가,FORTIES,2789269633.0
고덕 골목형상점가,FIFTIES,1690454976.0
고덕 골목형상점가,SIXTIES_PLUS,1301115932.0
고덕동성당,TEENS,30831932.0
고덕동성당,TWENTIES,555618696.0
고덕동성당,THIRTIES,1483980375.0
고덕동성당,FORTIES,2319235301.0
고덕동성당,FIFTIES,2133810029.0
고덕동성당,SIXTIES_PLUS,1701552646.0
고덕역,TEENS,2608171834.0
고덕역,TWENTIES,6330367618.0
고덕역,THIRTIES,10601933339.0
고덕역,FORTIES,24687704185.0
고덕역,FIFTIES,14678940188.0
고덕역,SIXTIES_PLUS,9042973236.0
고덕중학교(고덕2동주민센터),TEENS,5788194.0
고덕중학교(고덕2동주민센터),TWENTIES,137502173.0
고덕중학교(고덕2동주민센터),THIRTIES,380999204.0
고덕중학교(고덕2동주민센터),FORTIES,1012715582.0
고덕중학교(고덕2동주민센터),FIFTIES,1012300548.0
고덕중학교(고덕2동주민센터),SIXTIES_PLUS,812735705.0
고려대역 4번,TEENS,3004258.0
고려대역 4번,TWENTIES,134303976.0
고려대역 4번,THIRTIES,203984707.0
고려대역 4번,FORTIES,183104255.0
고려대역 4번,FIFTIES,266381837.0
고려대역 4번,SIXTIES_PLUS,222652964.0
고려대역 6번,TEENS,175050124.0
고려대역 6번,TWENTIES,3492733146.0
고려대역 6번,THIRTIES,1697163690.0
고려대역 6번,FORTIES,1272470447.0
고려대역 6번,FIFTIES,2320879318.0
고려대역 6번,SIXTIES_PLUS,1249447530.0
고분다리전통시장,TEENS,4792193.0
고분다리전통시장,TWENTIES,156603857.0
고분다리전통시장,THIRTIES,398540835.0
고분다리전통시장,FORTIES,399047804.0
고분다리전통시장,FIFTIES,545093005.0
고분다리전통시장,SIXTIES_PLUS,548346091.0
고속터미널(고속터미널역),TEENS,404801281.0
고속터미널(고속터미널역),TWENTIES,3650482476.0
고속터미널(고속터미널역),THIRTIES,5827829946.0
고속터미널(고속터미널역),FORTIES,6653765240.0
고속터미널(고속터미널역),FIFTIES,6271070716.0
고속터미널(고속터미널역),SIXTIES_PLUS,4664160398.0
고척골목시장상점가(그라운드 고척),TEENS,13264807.0
고척골목시장상점가(그라운드 고척),TWENTIES,237599869.0
고척골목시장상점가(그라운드 고척),THIRTIES,402235692.0
고척골목시장상점가(그라운드 고척),FORTIES,525293164.0
고척골목시장상점가(그라운드 고척),FIFTIES,678307934.0
고척골목시장상점가(그라운드 고척),SIXTIES_PLUS,619383437.0
고척근린시장,TEENS,16533404.0
고척근린시장,TWENTIES,163117862.0
고척근린시장,THIRTIES,1067420240.0
고척근린시장,FORTIES,949861072.0
고척근린시장,FIFTIES,1774696255.0
고척근린시장,SIXTIES_PLUS,1706982599.0
고척동성당,TEENS,12093749.0
고척동성당,TWENTIES,184119536.0
고척동성당,THIRTIES,408005630.0
고척동성당,FORTIES,654222487.0
고척동성당,FIFTIES,918737708.0
고척동성당,SIXTIES_PLUS,942557567.0
고척중학교,TEENS,1909342.0
고척중학교,TWENTIES,68914550.0
고척중학교,THIRTIES,203471383.0
고척중학교,FORTIES,303002127.0
고척중학교,FIFTIES,451962019.0
고척중학교,SIXTIES_PLUS,606492367.0
고척초등학교,TEENS,5357786.0
고척초등학교,TWENTIES,20067720.0
고척초등학교,THIRTIES,25687380.0
고척초등학교,FORTIES,35051026.0
고척초등학교,FIFTIES,56002294.0
고척초등학교,SIXTIES_PLUS,106403038.0
곰달래도서관,TEENS,1705699.0
곰달래도서관,TWENTIES,39658927.0
곰달래도서관,THIRTIES,160315871.0
곰달래도서관,FORTIES,136783648.0
곰달래도서관,FIFTIES,267779917.0
곰달래도서관,SIXTIES_PLUS,245229263.0
공군호텔,TEENS,50949500.0
공군호텔,TWENTIES,2398372939.0
공군호텔,THIRTIES,4313334698.0
공군호텔,FORTIES,3342320601.0
공군호텔,FIFTIES,3672935231.0
공군호텔,SIXTIES_PLUS,2380728726.0
공덕동주민센터,TEENS,739164.0
공덕동주민센터,TWENTIES,72093215.0
공덕동주민센터,THIRTIES,216492974.0
공덕동주민센터,FORTIES,178722144.0
공덕동주민센터,FIFTIES,235015610.0
공덕동주민센터,SIXTIES_PLUS,174537801.0
공덕래미안3차아파트,TEENS,0.0
공덕래미안3차아파트,TWENTIES,70962657.0
공덕래미안3차아파트,THIRTIES,303710105.0
공덕래미안3차아파트,FORTIES,291518457.0
공덕래미안3차아파트,FIFTIES,313789561.0
공덕래미안3차아파트,SIXTIES_PLUS,141185511.0
공덕시장,TEENS,11830102.0
공덕시장,TWENTIES,1034387613.0
공덕시장,THIRTIES,2181162271.0
공덕시장,FORTIES,1702020600.0
공덕시장,FIFTIES,2010450630.0
공덕시장,SIXTIES_PLUS,1634214476.0
공덕역(공덕오거리),TEENS,80478483.0
공덕역(공덕오거리),TWENTIES,4171443222.0
공덕역(공덕오거리),THIRTIES,10100363426.0
공덕역(공덕오거리),FORTIES,8783731055.0
공덕역(공덕오거리),FIFTIES,8259195958.0
공덕역(공덕오거리),SIXTIES_PLUS,6394645776.0
공릉동 국수거리,TEENS,15211678.0
공릉동 국수거리,TWENTIES,563340125.0
공릉동 국수거리,THIRTIES,1500519276.0
공릉동 국수거리,FORTIES,1911762206.0
공릉동 국수거리,FIFTIES,2662317833.0
공릉동 국수거리,SIXTIES_PLUS,2677716830.0
공릉동 도깨비시장,TEENS,8481420.0
공릉동 도깨비시장,TWENTIES,358581585.0
공릉동 도깨비시장,THIRTIES,668610879.0
공릉동 도깨비시장,FORTIES,889806731.0
공릉동 도깨비시장,FIFTIES,1898923551.0
공릉동 도깨비시장,SIXTIES_PLUS,1403422685.0
공릉역,TEENS,332840070.0
공릉역,TWENTIES,6862071887.0
공릉역,THIRTIES,7937126996.0
공릉역,FORTIES,7885547610.0
공릉역,FIFTIES,9155934131.0
공릉역,SIXTIES_PLUS,6049506148.0
공릉역 2번,TEENS,11692943.0
공릉역 2번,TWENTIES,358368101.0
공릉역 2번,THIRTIES,332073206.0
공릉역 2번,FORTIES,213760051.0
공릉역 2번,FIFTIES,276858018.0
공릉역 2번,SIXTIES_PLUS,334678819.0
공항고등학교,TEENS,795182.0
공항고등학교,TWENTIES,85792916.0
공항고등학교,THIRTIES,302700808.0
공항고등학교,FORTIES,405249673.0
공항고등학교,FIFTIES,378042787.0
공항고등학교,SIXTIES_PLUS,195597047.0
공항시장,TEENS,3118117.0
공항시장,TWENTIES,168938861.0
공항시장,THIRTIES,499958294.0
공항시장,FORTIES,452321726.0
공항시장,FIFTIES,531081119.0
공항시장,SIXTIES_PLUS,673815770.0
공항시장역 1번,TEENS,10235474.0
공항시장역 1번,TWENTIES,564431259.0
공항시장역 1번,THIRTIES,1402322405.0
공항시장역 1번,FORTIES,1249208123.0
공항시장역 1번,FIFTIES,1839223494.0
공항시장역 1번,SIXTIES_PLUS,2846643731.0
공항시장역 3번,TEENS,5051601.0
공항시장역 3번,TWENTIES,115196128.0
공항시장역 3번,THIRTIES,468950979.0
공항시장역 3번,FORTIES,360122896.0
공항시장역 3번,FIFTIES,478764797.0
공항시장역 3번,SIXTIES_PLUS,518805575.0
관성묘,TEENS,1912977.0
관성묘,TWENTIES,105115296.0
관성묘,THIRTIES,289775352.0
관성묘,FORTIES,169623614.0
관성묘,FIFTIES,175359321.0
관성묘,SIXTIES_PLUS,215800724.0
관악구 중앙길,TEENS,122815175.0
관악구 중앙길,TWENTIES,3876539778.0
관악구 중앙길,THIRTIES,5641340579.0
관악구 중앙길,FORTIES,3725759270.0
관악구 중앙길,FIFTIES,4287710933.0
관악구 중앙길,SIXTIES_PLUS,3716674494.0
관악구신사동주민센터,TEENS,60839308.0
관악구신사동주민센터,TWENTIES,1797219794.0
관악구신사동주민센터,THIRTIES,2825829910.0
관악구신사동주민센터,FORTIES,2183906498.0
관악구신사동주민센터,FIFTIES,3076014570.0
관악구신사동주민센터,SIXTIES_PLUS,3056936065.0
관악소방서(문영여고),TEENS,5632929.0
관악소방서(문영여고),TWENTIES,160526891.0
관악소방서(문영여고),THIRTIES,310642288.0
관악소방서(문영여고),FORTIES,286160261.0
관악소방서(문영여고),FIFTIES,437352819.0
관악소방서(문영여고),SIXTIES_PLUS,548940457.0
관악신사시장,TEENS,6283789.0
관악신사시장,TWENTIES,272611333.0
관악신사시장,THIRTIES,595828002.0
관악신사시장,FORTIES,773311975.0
관악신사시장,FIFTIES,1121028068.0
관악신사시장,SIXTIES_PLUS,1003188162.0
관악우성아파트,TEENS,3156604.0
관악우성아파트,TWENTIES,42723402.0
관악우성아파트,THIRTIES,195994490.0
관악우성아파트,FORTIES,302044800.0
관악우성아파트,FIFTIES,429667992.0
관악우성아파트,SIXTIES_PLUS,540814527.0
관악종합시장(신원시장),TEENS,990995.0
관악종합시장(신원시장),TWENTIES,19392806.0
관악종합시장(신원시장),THIRTIES,36552211.0
관악종합시장(신원시장),FORTIES,33332394.0
관악종합시장(신원시장),FIFTIES,49932389.0
관악종합시장(신원시장),SIXTIES_PLUS,58193579.0
관악중부시장,TEENS,27214560.0
관악중부시장,TWENTIES,537809650.0
관악중부시장,THIRTIES,826305873.0
관악중부시장,FORTIES,1068585602.0
관악중부시장,FIFTIES,1364369773.0
관악중부시장,SIXTIES_PLUS,1793143905.0
관악해태어린이공원,TEENS,14708405.0
관악해태어린이공원,TWENTIES,341277128.0
관악해태어린이공원,THIRTIES,472042052.0
관악해태어린이공원,FORTIES,234825329.0
관악해태어린이공원,FIFTIES,288644330.0
관악해태어린이공원,SIXTIES_PLUS,185399862.0
광나루역 1번,TEENS,327967745.0
광나루역 1번,TWENTIES,2079296259.0
광나루역 1번,THIRTIES,2127976175.0
광나루역 1번,FORTIES,2766062760.0
광나루역 1번,FIFTIES,3840345787.0
광나루역 1번,SIXTIES_PLUS,3348326141.0
광산사거리,TEENS,10369218.0
광산사거리,TWENTIES,288201582.0
광산사거리,THIRTIES,690127829.0
광산사거리,FORTIES,873798976.0
광산사거리,FIFTIES,1298255257.0
광산사거리,SIXTIES_PLUS,1002762480.0
광운대역 1번,TEENS,250746222.0
광운대역 1번,TWENTIES,2025198452.0
광운대역 1번,THIRTIES,948097852.0
광운대역 1번,FORTIES,1192868437.0
광운대역 1번,FIFTIES,1657980073.0
광운대역 1번,SIXTIES_PLUS,967505296.0
광운대학교 남단,TEENS,30592529.0
광운대학교 남단,TWENTIES,317272620.0
광운대학교 남단,THIRTIES,111744408.0
광운대학교 남단,FORTIES,187584137.0
광운대학교 남단,FIFTIES,240220562.0
광운대학교 남단,SIXTIES_PLUS,106189741.0
광장시장(광장전통시장),TEENS,96761457.0
광장시장(광장전통시장),TWENTIES,4676232666.0
광장시장(광장전통시장),THIRTIES,6646920163.0
광장시장(광장전통시장),FORTIES,6307869303.0
광장시장(광장전통시장),FIFTIES,6858300435.0
광장시장(광장전통시장),SIXTIES_PLUS,8298139631.0
광진경찰서,TEENS,2501595.0
광진경찰서,TWENTIES,80279706.0
광진경찰서,THIRTIES,147624184.0
광진경찰서,FORTIES,110618278.0
광진경찰서,FIFTIES,79961274.0
광진경찰서,SIXTIES_PLUS,24613263.0
광진구청,TEENS,28316239.0
광진구청,TWENTIES,513466477.0
광진구청,THIRTIES,526758214.0
광진구청,FORTIES,432117153.0
광진구청,FIFTIES,546955936.0
광진구청,SIXTIES_PLUS,429190986.0
광진정말공원,TEENS,23691061.0
광진정말공원,TWENTIES,981003140.0
광진정말공원,THIRTIES,1716357359.0
광진정말공원,FORTIES,1491538180.0
광진정말공원,FIFTIES,1993261054.0
광진정말공원,SIXTIES_PLUS,1598549790.0
광진정보도서관,TEENS,24120705.0
광진정보도서관,TWENTIES,589186026.0
광진정보도서관,THIRTIES,1131463753.0
광진정보도서관,FORTIES,1703356077.0
광진정보도서관,FIFTIES,1878185842.0
광진정보도서관,SIXTIES_PLUS,1681619706.0
광진초등학교,TEENS,873835.0
광진초등학교,TWENTIES,45999696.0
광진초등학교,THIRTIES,98102472.0
광진초등학교,FORTIES,167558995.0
광진초등학교,FIFTIES,208575377.0
광진초등학교,SIXTIES_PLUS,225681503.0
광화문역,TEENS,356154885.0
광화문역,TWENTIES,19267142625.0
광화문역,THIRTIES,40710633564.0
광화문역,FORTIES,35372823318.0
광화문역,FIFTIES,28430992692.0
광화문역,SIXTIES_PLUS,19413633555.0
광흥창역 1번,TEENS,3943236.0
광흥창역 1번,TWENTIES,92722473.0
광흥창역 1번,THIRTIES,214659167.0
광흥창역 1번,FORTIES,211097912.0
광흥창역 1번,FIFTIES,226647389.0
광흥창역 1번,SIXTIES_PLUS,104513456.0
광흥창역 6번,TEENS,877859.0
광흥창역 6번,TWENTIES,42052168.0
광흥창역 6번,THIRTIES,51099917.0
광흥창역 6번,FORTIES,63460551.0
광흥창역 6번,FIFTIES,37708543.0
광흥창역 6번,SIXTIES_PLUS,8038341.0
교대역(법원.검찰청),TEENS,644124951.0
교대역(법원.검찰청),TWENTIES,15510221116.0
교대역(법원.검찰청),THIRTIES,37913115204.0
교대역(법원.검찰청),FORTIES,33282807540.0
교대역(법원.검찰청),FIFTIES,35943450061.0
교대역(법원.검찰청),SIXTIES_PLUS,33620173823.0
교대입구교차로,TEENS,124880541.0
교대입구교차로,TWENTIES,3233419404.0
교대입구교차로,THIRTIES,7136818405.0
교대입구교차로,FORTIES,6612792768.0
교대입구교차로,FIFTIES,6891237325.0
교대입구교차로,SIXTIES_PLUS,4652710842.0
교육개발원입구사거리,TEENS,22610752.0
교육개발원입구사거리,TWENTIES,1573518782.0
교육개발원입구사거리,THIRTIES,4042414112.0
교육개발원입구사거리,FORTIES,2923149223.0
교육개발원입구사거리,FIFTIES,1906620780.0
교육개발원입구사거리,SIXTIES_PLUS,1064685768.0
구남초등학교,TEENS,4287060.0
구남초등학교,TWENTIES,241970944.0
구남초등학교,THIRTIES,512266563.0
구남초등학교,FORTIES,432699562.0
구남초등학교,FIFTIES,604309006.0
구남초등학교,SIXTIES_PLUS,368458939.0
구로119안전센터,TEENS,3266564.0
구로119안전센터,TWENTIES,82660223.0
구로119안전센터,THIRTIES,244233209.0
구로119안전센터,FORTIES,471871409.0
구로119안전센터,FIFTIES,613807907.0
구로119안전센터,SIXTIES_PLUS,441970850.0
구로4동주민센터,TEENS,43776556.0
구로4동주민센터,TWENTIES,640503595.0
구로4동주민센터,THIRTIES,2247678886.0
구로4동주민센터,FORTIES,3149137097.0
구로4동주민센터,FIFTIES,4606820149.0
구로4동주민센터,SIXTIES_PLUS,4617831104.0
구로구민회관,TEENS,0.0
구로구민회관,TWENTIES,46057502.0
구로구민회관,THIRTIES,176370780.0
구로구민회관,FORTIES,165829445.0
구로구민회관,FIFTIES,245786642.0
구로구민회관,SIXTIES_PLUS,293822811.0
구로구청,TEENS,65589939.0
구로구청,TWENTIES,1972174348.0
구로구청,THIRTIES,4396449264.0
구로구청,FORTIES,4139691010.0
구로구청,FIFTIES,4852318022.0
구로구청,SIXTIES_PLUS,3758965736.0
구로나눔길,TEENS,43203359.0
구로나눔길,TWENTIES,980494521.0
구로나눔길,THIRTIES,1928020323.0
구로나눔길,FORTIES,2174461063.0
